PMID,Title,csv_name,SentenceIndex,Sentence
21901364,Amelioration of neurodegenerative changes in cellular and rat models of diabetes-related Alzheimer's disease by exendin-4.,ALZ_T2DM,8,"Furthermore, we demonstrated that Ex-4 reversed ICV-STZ-induced tau hyperphosphorylation through downregulation of GSK-3β activity, a key kinase in both DM and AD."
21901364,Amelioration of neurodegenerative changes in cellular and rat models of diabetes-related Alzheimer's disease by exendin-4.,ALZ_T2DM,9,"Our findings suggests that Ex-4 can protect neurons from diabetes-associated glucose metabolic dysregulation insults in vitro and from ICV-STZ insult in vivo, and that Ex-4 may prove of therapeutic value in the treatment of AD especially DM-related AD."
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,0,The impact of sugar consumption on health continues to be a controversial topic.
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,1,"The objective of this review is to discuss the evidence and lack of evidence that allows the controversy to continue, and why resolution of the controversy is important."
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,2,There are plausible mechanisms and research evidence that supports the suggestion that consumption of excess sugar promotes the development of cardiovascular disease (CVD) and type 2 diabetes (T2DM) both directly and indirectly.
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,3,"The direct pathway involves the unregulated hepatic uptake and metabolism of fructose, leading to liver lipid accumulation, dyslipidemia, decreased insulin sensitivity and increased uric acid levels."
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,4,"The epidemiological data suggest that these direct effects of fructose are pertinent to the consumption of the fructose-containing sugars, sucrose and high fructose corn syrup (HFCS), which are the predominant added sugars."
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,5,"Consumption of added sugar is associated with development and/or prevalence of fatty liver, dyslipidemia, insulin resistance, hyperuricemia, CVD and T2DM, often independent of body weight gain or total energy intake."
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,6,There are diet intervention studies in which human subjects exhibited increased circulating lipids and decreased insulin sensitivity when consuming high sugar compared with control diets.
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,7,"Most recently, our group has reported that supplementing the ad libitum diets of young adults with beverages containing 0%, 10%, 17.5% or 25% of daily energy requirement (Ereq) as HFCS increased lipid/lipoprotein risk factors for CVD and uric acid in a dose-response manner."
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,8,"However, un-confounded studies conducted in healthy humans under a controlled, energy-balanced diet protocol that enables determination of the effects of sugar with diets that do not allow for body weight gain are lacking."
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,9,"Furthermore, recent reports conclude that there are no adverse effects of consuming beverages containing up to 30% Ereq sucrose or HFCS, and the conclusions from several meta-analyses suggest that fructose has no specific adverse effects relative to any other carbohydrate."
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,10,"Consumption of excess sugar may also promote the development of CVD and T2DM indirectly by causing increased body weight and fat gain, but this is also a topic of controversy."
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,11,"Mechanistically, it is plausible that fructose consumption causes increased energy intake and reduced energy expenditure due to its failure to stimulate leptin production."
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,12,Functional magnetic resonance imaging (fMRI) of the brain demonstrates that the brain responds differently to fructose or fructose-containing sugars compared with glucose or aspartame.
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,13,"Some epidemiological studies show that sugar consumption is associated with body weight gain, and there are intervention studies in which consumption of ad libitum high-sugar diets promoted increased body weight gain compared with consumption of ad libitum low- sugar diets."
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,14,"However, there are no studies in which energy intake and weight gain were compared in subjects consuming high or low sugar, blinded, ad libitum diets formulated to ensure both groups consumed a comparable macronutrient distribution and the same amounts of fiber."
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,15,"There is also little data to determine whether the form in which added sugar is consumed, as beverage or as solid food, affects its potential to promote weight gain."
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,16,"It will be very challenging to obtain the funding to conduct the clinical diet studies needed to address these evidence gaps, especially at the levels of added sugar that are commonly consumed."
26376619,"Sugar consumption, metabolic disease and obesity: The state of the controversy.",ALZ_T2DM,17,"Yet, filling these evidence gaps may be necessary for supporting the policy changes that will help to turn the food environment into one that does not promote the development of obesity and metabolic disease."
32038127,Neuroprotective Effect of Resveratrol via Activation of Sirt1 Signaling in a Rat Model of Combined Diabetes and Alzheimer's Disease.,ALZ_T2DM,0,BACKGROUND: Alzheimer's disease (AD) and diabetes mellitus (DM) often coexist in patients because having one of these conditions increases risk for the other.
32038127,Neuroprotective Effect of Resveratrol via Activation of Sirt1 Signaling in a Rat Model of Combined Diabetes and Alzheimer's Disease.,ALZ_T2DM,1,"These two diseases share several pathophysiological mechanisms, such as specific inflammatory signaling pathways, oxidative stress, and cell apoptosis."
32038127,Neuroprotective Effect of Resveratrol via Activation of Sirt1 Signaling in a Rat Model of Combined Diabetes and Alzheimer's Disease.,ALZ_T2DM,2,It is still unclear exactly which mechanisms associated with DM are responsible for increased AD risk.
32038127,Neuroprotective Effect of Resveratrol via Activation of Sirt1 Signaling in a Rat Model of Combined Diabetes and Alzheimer's Disease.,ALZ_T2DM,3,Studies have found that even transient elevation of brain Aβ levels can allow T2DM to slightly disrupt the neural milieu in a way that encourages pathologies associated with the onset of memory deficits and AD.
32038127,Neuroprotective Effect of Resveratrol via Activation of Sirt1 Signaling in a Rat Model of Combined Diabetes and Alzheimer's Disease.,ALZ_T2DM,4,A recent study argues that a potential common pathogenetic mechanism underlying both DM and AD is evidenced by the cooccurrence of amyloid brain legions and deposits containing both tau and Aβ in pancreatic β cells.
32038127,Neuroprotective Effect of Resveratrol via Activation of Sirt1 Signaling in a Rat Model of Combined Diabetes and Alzheimer's Disease.,ALZ_T2DM,5,"Given these links, an investigation detailing disease mechanisms as well as treatment options for patients with cooccurring DM and AD is urgently needed."
32038127,Neuroprotective Effect of Resveratrol via Activation of Sirt1 Signaling in a Rat Model of Combined Diabetes and Alzheimer's Disease.,ALZ_T2DM,6,The biological effects of resveratrol relevant to DM and AD treatment include its abilities to modulate oxidative stress and reduce inflammation.
32038127,Neuroprotective Effect of Resveratrol via Activation of Sirt1 Signaling in a Rat Model of Combined Diabetes and Alzheimer's Disease.,ALZ_T2DM,7,A rat model of DM and concomitant AD was created for this study using intraperitoneal injection of streptozotocin and hippocampal injection of Aβ1-40 to characterize resveratrol's potential protective action.
32038127,Neuroprotective Effect of Resveratrol via Activation of Sirt1 Signaling in a Rat Model of Combined Diabetes and Alzheimer's Disease.,ALZ_T2DM,8,"RESULTS: Resveratrol significantly increased the Sirt1 expression, inhibited the memory impairment, the increased acetylcholinesterase, malondialdehyde, interleukin-1β and interleukin 6 levels, and the decreased levels of choline acetyltransferase (ChAT), superoxide dismutase (SOD), and glutathione in this rat model of diabetes and concomitant AD."
32038127,Neuroprotective Effect of Resveratrol via Activation of Sirt1 Signaling in a Rat Model of Combined Diabetes and Alzheimer's Disease.,ALZ_T2DM,9,The Sirt 1 inhibitor EX527 partially reversed the effects of resveratrol.
